DelormeInstances_50_26.input	2	12	10	1.084414023524321	0.429369	877	{ 0-11 8-11 11-37 13-23 13-25 14-38 19-23 19-30 23-37 30-40 }
DelormeInstances_50_27.input	2	6	4	1.0116771529030957	0.0037540000000000073	12	{ 12-29 17-22 21-28 22-29 }
DelormeInstances_50_28.input	2	12	12	0.8872671021695303	0.650037	4050	{ 4-27 4-40 13-27 15-33 21-27 27-33 27-34 27-36 27-38 27-39 34-39 37-40 }
DelormeInstances_50_29.input	2	10	7	0.7028923805357475	0.022954000000000002	51	{ 3-19 5-19 9-19 11-12 12-19 16-36 25-37 }
DelormeInstances_50_0.input	3	6	3	0.028266417051431292	0.0014769999999999783	3	{ 9-30 27-45 32-43 }
DelormeInstances_50_1.input	3	2	1	0.15914638299003103	0.0009879999999999889	1	{ 16-39 }
DelormeInstances_50_2.input	3	7	6	1.0018211348765331	0.17136700000000002	217	{ 11-13 11-29 11-30 22-30 30-39 30-40 }
DelormeInstances_50_3.input	3	7	4	0.2776880659568567	0.0019959999999999978	6	{ 6-35 9-30 12-30 22-25 }
DelormeInstances_50_4.input	3	17	16	1.1456189660879676	32.888915	104901	{ 0-1 0-21 1-2 2-8 2-15 2-18 2-22 2-30 2-35 2-40 2-42 3-17 8-31 22-30 22-32 32-47 }
DelormeInstances_50_5.input	3	14	10	0.4183702294508269	0.08892699999999998	90	{ 3-27 5-21 5-27 10-14 10-37 10-38 11-21 11-35 22-39 34-44 }
DelormeInstances_50_6.input	3	2	1	0.029982453617304117	0.0012169999999999959	1	{ 20-36 }
DelormeInstances_50_7.input	3	13	11	1.1863848328920603	2.008181	5744	{ 1-5 1-14 1-21 1-32 1-38 1-45 2-38 4-21 6-36 12-14 14-41 }
DelormeInstances_50_8.input	3	11	6	0.2684099797661533	0.0023960000000000092	8	{ 5-32 5-36 12-17 20-37 21-31 41-43 }
DelormeInstances_50_9.input	3	7	4	0.36543632513409874	0.00205600000000003	6	{ 2-13 4-25 25-28 27-36 }
DelormeInstances_50_10.input	3	17	12	1.061979375748669	0.040221000000000035	58	{ 0-9 0-44 2-3 2-45 5-28 5-30 8-33 22-25 25-33 28-36 29-30 41-46 }
DelormeInstances_50_11.input	3	5	3	0.6543137462299933	0.0018219999999999903	5	{ 5-9 13-23 23-42 }
DelormeInstances_50_12.input	3	5	4	0.8231915354324064	0.021690000000000015	38	{ 3-36 3-43 11-36 36-39 }
DelormeInstances_50_13.input	3	5	3	0.5702901821321502	0.00188499999999997	5	{ 11-32 20-33 32-42 }
DelormeInstances_50_14.input	3	4	3	0.756012485530448	0.0036400000000000043	12	{ 0-33 6-33 33-34 }
DelormeInstances_50_15.input	3	19	17	1.322758469592585	66.603695	127813	{ 6-12 6-38 10-11 10-40 14-30 15-40 16-31 16-33 16-38 20-40 22-40 24-26 26-36 30-39 30-40 31-40 40-44 }
DelormeInstances_50_16.input	3	7	5	0.19446719206290033	0.004407999999999995	16	{ 0-11 1-20 9-11 11-28 20-45 }
DelormeInstances_50_17.input	3	6	4	0.23690043479314637	0.004566999999999988	15	{ 4-5 12-17 12-20 17-22 }
DelormeInstances_50_18.input	3	4	2	0.04966888088396848	0.0013019999999999976	2	{ 2-42 9-35 }
DelormeInstances_50_19.input	3	8	4	0.9609332091298242	0.0017340000000000133	4	{ 2-33 11-14 18-19 28-34 }
DelormeInstances_50_20.input	3	8	5	0.35884243304240815	0.0025320000000000342	9	{ 7-35 14-39 17-35 19-29 19-32 }
DelormeInstances_50_21.input	3	7	5	0.05047032909418961	0.02438399999999996	39	{ 0-33 0-37 0-44 24-29 36-44 }
DelormeInstances_50_22.input	3	8	5	1.1717319472660457	0.0025160000000000182	9	{ 2-42 14-22 15-29 19-22 29-38 }
DelormeInstances_50_23.input	3	10	5	1.476556132944328	0.001905999999999991	5	{ 1-29 2-3 15-35 24-38 32-39 }
DelormeInstances_50_24.input	3	12	8	1.7446533315517108	0.10311799999999999	101	{ 5-27 16-25 16-29 18-37 23-26 23-29 28-29 34-35 }
DelormeInstances_50_25.input	3	5	3	0.09887688453419972	0.0018440000000000123	5	{ 8-24 24-31 27-37 }
